Title,Price,Link,Image,Description,ReviewAuthor,ReviewRating,ReviewTitle,ReviewBody,ReviewDate
"PC Portable -15.6 ''FHD-Intel Pentium Gold 6500Y(Jusqu'à 3.4 GHz)-32 Go RAM-512Go SSD-Windows 11 Pro-ordinateur Portable","319,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-161-fhd-intel/f-10709-aabis01236.html?idOffre=4267182187&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623c236fabdbc0b9b27b58e33bbb385d5b145d3603d4936be4417326f8a77225fc742cbe86e6f8ed0f00d3f24fefcb63fb95e2ef61593e6884f68054fffa629cda6643fc156829bb6b1e772d45e13588f30e7ed716e63acb13fb7a2d9a66c20c44ad#mpos=20|mp","https://www.cdiscount.com/pdt2/2/3/6/1/300x300/aabis01236/rw/pc-portable-161-fhd-intel.jpg","Marque : MICREAR Taille de l'écran :15.6 pouces Capacité de mémoire installée : 32 Go Capacité du disque dur : 512 Go Système d'exploitation:Windows 11 PRO Modèle de CPU : Intel Pentium Gold 6500Y Processeur graphique :Intel® UHD Graphics","vivi • publié le","4,0","Très bel ordinateur","Ordinateur portable de bonne qualité, très silencieux; j'aime aussi les touches","27/11/2025"
"PC portable IdeaPad Slim 5 15ARP10 | Sans Windows - 15,3' WUXGA - Ryzen 7 7735HS - RAM 16 Go - SSD 1 To - AZERTY","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-5-15arp10-sans-windows/f-10709-83j3004afr.html?idOffre=4198228839&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ca5c3586cd03e0f1976e91dcf805f40a51f754512685cd8bdd5ce4239a46666532d94d6d5931e3c378bb1c7747f18b72f5b3d63cd1ce6417fec51b6335091ae175f0cb413aa7566a1a88f4ac41c282a560a3e0fda61450a1ee7df59fe895071ac#mpos=21|cd","https://www.cdiscount.com/pdt2/a/f/r/1/300x300/83j3004afr/rw/pc-portable-ideapad-slim-5-15arp10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 5 15ARP10, sans Windows, avec un écran de 15,3' WUXGA. Équipé d'un processeur Ryzen 7 7735HS, 16 Go de RAM et un SSD de 1 To, il est idéal pour un usage basique et bureautique.","Nora • publié le","4,0","?","Bien mais je vous conseille d’acheter un ordinateur ayant déjà windows dessus, le problème étant que pour pouvoir installer windows dessus il vous faudras soit acheter une clé usb spéciale (coûtant assez cher) ou bien vous pouvez télécharger windows 10/11 sur une clé normal mais depuis un autre ordinateur, de plus l’installation de pilote pour pouvoir accéder à la fonction wifi est une vrai galère, j’ai dû acheter une clé wifi en supplément car aucun des pilote installé sur ma clé ne fonctionnait.","11/09/2025"
"PC portable IdeaPad Slim 5 15ARP10 | Sans Windows - 15,3' WUXGA - Ryzen 7 7735HS - RAM 16 Go - SSD 1 To - AZERTY","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-5-15arp10-sans-windows/f-10709-83j3004afr.html?idOffre=4198228839&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ca5c3586cd03e0f1976e91dcf805f40a51f754512685cd8bdd5ce4239a46666532d94d6d5931e3c378bb1c7747f18b72f5b3d63cd1ce6417fec51b6335091ae175f0cb413aa7566a1a88f4ac41c282a560a3e0fda61450a1ee7df59fe895071ac#mpos=21|cd","https://www.cdiscount.com/pdt2/a/f/r/1/300x300/83j3004afr/rw/pc-portable-ideapad-slim-5-15arp10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 5 15ARP10, sans Windows, avec un écran de 15,3' WUXGA. Équipé d'un processeur Ryzen 7 7735HS, 16 Go de RAM et un SSD de 1 To, il est idéal pour un usage basique et bureautique.","Quentin","4,0","Un pc super","Un très bon pc portable pour une utilisation intensive, juste super","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable IdeaPad Slim 5 15ARP10 | Sans Windows - 15,3' WUXGA - Ryzen 7 7735HS - RAM 16 Go - SSD 1 To - AZERTY","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-5-15arp10-sans-windows/f-10709-83j3004afr.html?idOffre=4198228839&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ca5c3586cd03e0f1976e91dcf805f40a51f754512685cd8bdd5ce4239a46666532d94d6d5931e3c378bb1c7747f18b72f5b3d63cd1ce6417fec51b6335091ae175f0cb413aa7566a1a88f4ac41c282a560a3e0fda61450a1ee7df59fe895071ac#mpos=21|cd","https://www.cdiscount.com/pdt2/a/f/r/1/300x300/83j3004afr/rw/pc-portable-ideapad-slim-5-15arp10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 5 15ARP10, sans Windows, avec un écran de 15,3' WUXGA. Équipé d'un processeur Ryzen 7 7735HS, 16 Go de RAM et un SSD de 1 To, il est idéal pour un usage basique et bureautique.","Ozen","5,0","Ce pc est trop bien","Il est pratique pour faire de la bureautique et pour jouer aussi, je vous le recommande !","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable IdeaPad Slim 5 15ARP10 | Sans Windows - 15,3' WUXGA - Ryzen 7 7735HS - RAM 16 Go - SSD 1 To - AZERTY","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-5-15arp10-sans-windows/f-10709-83j3004afr.html?idOffre=4198228839&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ca5c3586cd03e0f1976e91dcf805f40a51f754512685cd8bdd5ce4239a46666532d94d6d5931e3c378bb1c7747f18b72f5b3d63cd1ce6417fec51b6335091ae175f0cb413aa7566a1a88f4ac41c282a560a3e0fda61450a1ee7df59fe895071ac#mpos=21|cd","https://www.cdiscount.com/pdt2/a/f/r/1/300x300/83j3004afr/rw/pc-portable-ideapad-slim-5-15arp10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 5 15ARP10, sans Windows, avec un écran de 15,3' WUXGA. Équipé d'un processeur Ryzen 7 7735HS, 16 Go de RAM et un SSD de 1 To, il est idéal pour un usage basique et bureautique.","Emma","4,0","Super pc","Super pc Excellent rapport qualité prix Bonne autonomie Rapide","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable IdeaPad Slim 5 15ARP10 | Sans Windows - 15,3' WUXGA - Ryzen 7 7735HS - RAM 16 Go - SSD 1 To - AZERTY","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-5-15arp10-sans-windows/f-10709-83j3004afr.html?idOffre=4198228839&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ca5c3586cd03e0f1976e91dcf805f40a51f754512685cd8bdd5ce4239a46666532d94d6d5931e3c378bb1c7747f18b72f5b3d63cd1ce6417fec51b6335091ae175f0cb413aa7566a1a88f4ac41c282a560a3e0fda61450a1ee7df59fe895071ac#mpos=21|cd","https://www.cdiscount.com/pdt2/a/f/r/1/300x300/83j3004afr/rw/pc-portable-ideapad-slim-5-15arp10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 5 15ARP10, sans Windows, avec un écran de 15,3' WUXGA. Équipé d'un processeur Ryzen 7 7735HS, 16 Go de RAM et un SSD de 1 To, il est idéal pour un usage basique et bureautique.","Nuno","4,0","Excellent ordinateur","Très bon ordinateur avec un bon stockage et un bon processeur pour de bonnes performances pour un usage bureautique","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC Portable-15.6', intel Core 8100Y(Jusqu'à 3,4 GHz),16G0 RAM 512Go SSD,Windows11 PRO,WiFi5,HDMl,Ordinateur Portable","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero/f-10709-kuu1688463411064.html?idOffre=4272127323&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ccaa2d25315235b61fa151b808a929a4690d2015a74d6db94e388cab00edada130a28d49e4180dca8762cea77dce74a445f832b2c7b42866f35cc1e701493384a2b890c943f59abf03d29afa075c6a78e756d55b38b6a355bc06a04395dd96ce8#mpos=22|mp","https://www.cdiscount.com/pdt2/0/6/4/1/300x300/kuu1688463411064/rw/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero.jpg","Cet ordinateur portable ne pèse que 1,65 kg et est équipé d’un écran de 15.6 pouces, qui est fin et léger, et facile à transporter dans votre sac a main.Performances fiables avec le processeur Intel Core Core M3- 8100Y .Équipé de 16 Go de RAM DDR3 pour une réactivité améliorée et de 512 Go de stockage SSD, garantissant un démarrage rapide du système et un espace suffisant pour stocker tous vos documents, photos et applications.","sandrine • publié le","3,0","Pc décevant","Pc portable au très beau design un peu lent pour lancer certaines applications par contre très très déçue de la batterie. En 1 demie heure batterie perd 40%. Sinon le pc fait son job à condition de s'en servir à usage familial. Vu le prix il ne peut pas pas faire mieux","30/06/2024"
"PC Portable-15.6', intel Core 8100Y(Jusqu'à 3,4 GHz),16G0 RAM 512Go SSD,Windows11 PRO,WiFi5,HDMl,Ordinateur Portable","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero/f-10709-kuu1688463411064.html?idOffre=4272127323&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ccaa2d25315235b61fa151b808a929a4690d2015a74d6db94e388cab00edada130a28d49e4180dca8762cea77dce74a445f832b2c7b42866f35cc1e701493384a2b890c943f59abf03d29afa075c6a78e756d55b38b6a355bc06a04395dd96ce8#mpos=22|mp","https://www.cdiscount.com/pdt2/0/6/4/1/300x300/kuu1688463411064/rw/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero.jpg","Cet ordinateur portable ne pèse que 1,65 kg et est équipé d’un écran de 15.6 pouces, qui est fin et léger, et facile à transporter dans votre sac a main.Performances fiables avec le processeur Intel Core Core M3- 8100Y .Équipé de 16 Go de RAM DDR3 pour une réactivité améliorée et de 512 Go de stockage SSD, garantissant un démarrage rapide du système et un espace suffisant pour stocker tous vos documents, photos et applications.","kiki • publié le","5,0","Ordinateur","Excellent Bon produit très satisfaite","19/06/2024"
"PC Portable-15.6', intel Core 8100Y(Jusqu'à 3,4 GHz),16G0 RAM 512Go SSD,Windows11 PRO,WiFi5,HDMl,Ordinateur Portable","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero/f-10709-kuu1688463411064.html?idOffre=4272127323&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ccaa2d25315235b61fa151b808a929a4690d2015a74d6db94e388cab00edada130a28d49e4180dca8762cea77dce74a445f832b2c7b42866f35cc1e701493384a2b890c943f59abf03d29afa075c6a78e756d55b38b6a355bc06a04395dd96ce8#mpos=22|mp","https://www.cdiscount.com/pdt2/0/6/4/1/300x300/kuu1688463411064/rw/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero.jpg","Cet ordinateur portable ne pèse que 1,65 kg et est équipé d’un écran de 15.6 pouces, qui est fin et léger, et facile à transporter dans votre sac a main.Performances fiables avec le processeur Intel Core Core M3- 8100Y .Équipé de 16 Go de RAM DDR3 pour une réactivité améliorée et de 512 Go de stockage SSD, garantissant un démarrage rapide du système et un espace suffisant pour stocker tous vos documents, photos et applications.","Cannelle • publié le","4,0","Bon pc portable","Bon Rapport qualité prix. Je recommande","11/06/2024"
"PC Portable-15.6', intel Core 8100Y(Jusqu'à 3,4 GHz),16G0 RAM 512Go SSD,Windows11 PRO,WiFi5,HDMl,Ordinateur Portable","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero/f-10709-kuu1688463411064.html?idOffre=4272127323&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ccaa2d25315235b61fa151b808a929a4690d2015a74d6db94e388cab00edada130a28d49e4180dca8762cea77dce74a445f832b2c7b42866f35cc1e701493384a2b890c943f59abf03d29afa075c6a78e756d55b38b6a355bc06a04395dd96ce8#mpos=22|mp","https://www.cdiscount.com/pdt2/0/6/4/1/300x300/kuu1688463411064/rw/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero.jpg","Cet ordinateur portable ne pèse que 1,65 kg et est équipé d’un écran de 15.6 pouces, qui est fin et léger, et facile à transporter dans votre sac a main.Performances fiables avec le processeur Intel Core Core M3- 8100Y .Équipé de 16 Go de RAM DDR3 pour une réactivité améliorée et de 512 Go de stockage SSD, garantissant un démarrage rapide du système et un espace suffisant pour stocker tous vos documents, photos et applications.","Phil69440 • publié le","4,0","Super rapide","La mise en place de toutes mes appli m'a pris que 30 minutes là ou mon ancien ordi a pris plus d'une demie journée. Mode d'emploi très complet.","03/06/2024"
"PC Portable-15.6', intel Core 8100Y(Jusqu'à 3,4 GHz),16G0 RAM 512Go SSD,Windows11 PRO,WiFi5,HDMl,Ordinateur Portable","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero/f-10709-kuu1688463411064.html?idOffre=4272127323&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623ccaa2d25315235b61fa151b808a929a4690d2015a74d6db94e388cab00edada130a28d49e4180dca8762cea77dce74a445f832b2c7b42866f35cc1e701493384a2b890c943f59abf03d29afa075c6a78e756d55b38b6a355bc06a04395dd96ce8#mpos=22|mp","https://www.cdiscount.com/pdt2/0/6/4/1/300x300/kuu1688463411064/rw/pc-portable-kuu-xbook-14-14-1-fhd-intel-celero.jpg","Cet ordinateur portable ne pèse que 1,65 kg et est équipé d’un écran de 15.6 pouces, qui est fin et léger, et facile à transporter dans votre sac a main.Performances fiables avec le processeur Intel Core Core M3- 8100Y .Équipé de 16 Go de RAM DDR3 pour une réactivité améliorée et de 512 Go de stockage SSD, garantissant un démarrage rapide du système et un espace suffisant pour stocker tous vos documents, photos et applications.","jmc67 • publié le","4,0","BON PRODUIT","pratique au quotidien","08/05/2024"
"PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD + Sacoche","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh/f-10709-bun15fc0156nfsa.html#mpos=23|cd","https://www.cdiscount.com/pdt2/f/s/a/1/300x300/bun15fc0156nfsa/rw/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh.jpg","PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - AMD Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD - AMD Radeon Graphics + Sacoche","Vane • publié le","5,0","Très bon ordi","Pour un étudiant vraiment très bon ordi, rapide et efficace",""
"PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD + Sacoche","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh/f-10709-bun15fc0156nfsa.html#mpos=23|cd","https://www.cdiscount.com/pdt2/f/s/a/1/300x300/bun15fc0156nfsa/rw/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh.jpg","PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - AMD Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD - AMD Radeon Graphics + Sacoche","pellet • publié le","4,0","super produit","super appareil bon prise en main",""
"PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD + Sacoche","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh/f-10709-bun15fc0156nfsa.html#mpos=23|cd","https://www.cdiscount.com/pdt2/f/s/a/1/300x300/bun15fc0156nfsa/rw/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh.jpg","PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - AMD Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD - AMD Radeon Graphics + Sacoche","danyribellu • publié le","5,0","vraiment content","...12345678900000000000000",""
"PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD + Sacoche","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh/f-10709-bun15fc0156nfsa.html#mpos=23|cd","https://www.cdiscount.com/pdt2/f/s/a/1/300x300/bun15fc0156nfsa/rw/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh.jpg","PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - AMD Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD - AMD Radeon Graphics + Sacoche","bruno • publié le","5,0","ordinateur portable HP","Un bon produit avec de bonnes performances, léger et avec bluetooth, ce que je n'avais pas sur le precedent",""
"PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD + Sacoche","599,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh/f-10709-bun15fc0156nfsa.html#mpos=23|cd","https://www.cdiscount.com/pdt2/f/s/a/1/300x300/bun15fc0156nfsa/rw/pc-portable-hp-15-fc0156nf-windows-11-15-6-fh.jpg","PC Portable HP 15-fc0156nf - Windows 11 - 15,6' FHD IPS - AMD Ryzen 7 7730U - RAM 32Go - Stockage 512Go SSD - AMD Radeon Graphics + Sacoche","toupi65 • publié le","4,0","contente de mon achat","ordinateur très performant, bon rapport qualité prix",""
"PC Portable Gamer ASUS Gaming V16 | Win 11 - 16' WUXGA 144Hz - RTX 5060 8Go - Intel Core 5 210H - RAM 16Go - 512Go SSD","1049,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-asus-gaming-v16-win-11-16-w/f-10709-v3607vmrp106w.html#mpos=24|cd","https://www.cdiscount.com/pdt2/0/6/w/1/300x300/v3607vmrp106w/rw/pc-portable-gamer-asus-gaming-v16-win-11-16-w.jpg","","PhilLnd • publié le","4,0","Très bien","Bien sauf peut-être l'autonomie de la batterie",""
"PC Portable Gamer ASUS Gaming V16 | Win 11 - 16' WUXGA 144Hz - RTX 5060 8Go - Intel Core 5 210H - RAM 16Go - 512Go SSD","1049,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-asus-gaming-v16-win-11-16-w/f-10709-v3607vmrp106w.html#mpos=24|cd","https://www.cdiscount.com/pdt2/0/6/w/1/300x300/v3607vmrp106w/rw/pc-portable-gamer-asus-gaming-v16-win-11-16-w.jpg","","Gauthier • publié le","5,0","Parfait pour mon utilisation.","J'ai acheté, ce PC afin de remplacer mon ancien portable devenu obsolete et j'en suis ravi. Il n'a pas windows d'installé mais vous pouvez trouver sur cdisount des clés pour windows 11 pour moins de 10 centimes ou mettre linux dessus via une clé. Ce n'est pas un monstre de guerre pour faire tourner les derniers jeux en ultra mais pour est suffisant pour jouer en casu.",""
"PC Portable Gamer ASUS Gaming V16 | Win 11 - 16' WUXGA 144Hz - RTX 5060 8Go - Intel Core 5 210H - RAM 16Go - 512Go SSD","1049,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-asus-gaming-v16-win-11-16-w/f-10709-v3607vmrp106w.html#mpos=24|cd","https://www.cdiscount.com/pdt2/0/6/w/1/300x300/v3607vmrp106w/rw/pc-portable-gamer-asus-gaming-v16-win-11-16-w.jpg","","Frdric • publié le","5,0","PC portable très polyvalent","PC portable de grande qualité. Très polyvalent, on peut aussi bien jouer, travailler et se divertir avec lui. Produit super léger et silencieux.",""
"PC Portable Gamer ASUS Gaming V16 | Win 11 - 16' WUXGA 144Hz - RTX 5060 8Go - Intel Core 5 210H - RAM 16Go - 512Go SSD","1049,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-asus-gaming-v16-win-11-16-w/f-10709-v3607vmrp106w.html#mpos=24|cd","https://www.cdiscount.com/pdt2/0/6/w/1/300x300/v3607vmrp106w/rw/pc-portable-gamer-asus-gaming-v16-win-11-16-w.jpg","","Titi • publié le","3,0","Avis","Après avoir attendu finalement 2 semaines pour ENFIN le recevoir qu'elle fût ma surprise de l'avoir pris sans Windows.. donc je l'ai fait moi même et ça vaut le coup en 15 minutes c'était installé et plus de 300€ d'économiser environs. Mise apart ça c'est une bonne bête de guerre, ça fait tournée sons of the forest en haut qualité, gta 5 c'est jouable mais niveau graphisme je serai pas trop dire. Le pc souffle assez souvent mais sinon foncé c'est un bon pc",""
"PC Portable Gamer ASUS Gaming V16 | Win 11 - 16' WUXGA 144Hz - RTX 5060 8Go - Intel Core 5 210H - RAM 16Go - 512Go SSD","1049,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-asus-gaming-v16-win-11-16-w/f-10709-v3607vmrp106w.html#mpos=24|cd","https://www.cdiscount.com/pdt2/0/6/w/1/300x300/v3607vmrp106w/rw/pc-portable-gamer-asus-gaming-v16-win-11-16-w.jpg","","envel • publié le","3,0","pas cher mais bon pas très pratique","J'ai acheter ce pc pour en cadeau pour un pote qui en avait besoin, ok il est pas cher mais par contre on à passer pas mal de temps à installer tout les pilote nécessaire parce qu’il y en avait aucun, pas ouf surtout que je pouvait que l'aider à distance. Franchement c'était plus une prise de tête que nécessaire.",""
"PC Portable Gamer ACER Nitro V 15 ANV15-52-55U9 - Windows 11 - 15,6'' FHD IPS 165Hz - RTX 5060 - Core i5-13420H -RAM 16Go -512Go SSD","1299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9/f-10709-ace4711474530738.html#mpos=25|cd","https://www.cdiscount.com/pdt2/7/3/8/1/300x300/ace4711474530738/rw/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9.jpg","Boostez votre expérience de jeu avec le Nitro V 15 dans sa version survitaminée. Doté d’un Intel Core i5-13420H et d’une RTX 5060, ce modèle vous propulse dans une nouvelle dimension de fluidité et de réalisme. Son écran 15,6' FHD IPS 165Hz sublime chaque détail, tandis que les 16 Go de RAM et le SSD 512 Go garantissent une réactivité à toute épreuve. Avec Windows 11, profitez d’un environnement optimisé pour le gaming et la productivité.","Mrru • publié le","5,0","Bon pc","RAS bon rapport qualité-prix",""
"PC Portable Gamer ACER Nitro V 15 ANV15-52-55U9 - Windows 11 - 15,6'' FHD IPS 165Hz - RTX 5060 - Core i5-13420H -RAM 16Go -512Go SSD","1299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9/f-10709-ace4711474530738.html#mpos=25|cd","https://www.cdiscount.com/pdt2/7/3/8/1/300x300/ace4711474530738/rw/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9.jpg","Boostez votre expérience de jeu avec le Nitro V 15 dans sa version survitaminée. Doté d’un Intel Core i5-13420H et d’une RTX 5060, ce modèle vous propulse dans une nouvelle dimension de fluidité et de réalisme. Son écran 15,6' FHD IPS 165Hz sublime chaque détail, tandis que les 16 Go de RAM et le SSD 512 Go garantissent une réactivité à toute épreuve. Avec Windows 11, profitez d’un environnement optimisé pour le gaming et la productivité.","Redka • publié le","1,0","tres mauvaise batterie a éviter","Joli pc tout nouveau avec une très mauvaise autonomie la batterie chargée à 100% et ce décharge en moins de 1h",""
"PC Portable Gamer ACER Nitro V 15 ANV15-52-55U9 - Windows 11 - 15,6'' FHD IPS 165Hz - RTX 5060 - Core i5-13420H -RAM 16Go -512Go SSD","1299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9/f-10709-ace4711474530738.html#mpos=25|cd","https://www.cdiscount.com/pdt2/7/3/8/1/300x300/ace4711474530738/rw/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9.jpg","Boostez votre expérience de jeu avec le Nitro V 15 dans sa version survitaminée. Doté d’un Intel Core i5-13420H et d’une RTX 5060, ce modèle vous propulse dans une nouvelle dimension de fluidité et de réalisme. Son écran 15,6' FHD IPS 165Hz sublime chaque détail, tandis que les 16 Go de RAM et le SSD 512 Go garantissent une réactivité à toute épreuve. Avec Windows 11, profitez d’un environnement optimisé pour le gaming et la productivité.","fayssal • publié le","5,0","laptop robuste","Franchement, ça fait le job pour un gamer occasionnel., Produit conforme à la description",""
"PC Portable Gamer ACER Nitro V 15 ANV15-52-55U9 - Windows 11 - 15,6'' FHD IPS 165Hz - RTX 5060 - Core i5-13420H -RAM 16Go -512Go SSD","1299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9/f-10709-ace4711474530738.html#mpos=25|cd","https://www.cdiscount.com/pdt2/7/3/8/1/300x300/ace4711474530738/rw/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9.jpg","Boostez votre expérience de jeu avec le Nitro V 15 dans sa version survitaminée. Doté d’un Intel Core i5-13420H et d’une RTX 5060, ce modèle vous propulse dans une nouvelle dimension de fluidité et de réalisme. Son écran 15,6' FHD IPS 165Hz sublime chaque détail, tandis que les 16 Go de RAM et le SSD 512 Go garantissent une réactivité à toute épreuve. Avec Windows 11, profitez d’un environnement optimisé pour le gaming et la productivité.","Filo • publié le","5,0","Je suis vraiment très satisfait","Je suis vraiment très satisfait, de ce pc. Bien pour les jeux, agréable au toucher. Je recommande vivement !",""
"PC Portable Gamer ACER Nitro V 15 ANV15-52-55U9 - Windows 11 - 15,6'' FHD IPS 165Hz - RTX 5060 - Core i5-13420H -RAM 16Go -512Go SSD","1299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9/f-10709-ace4711474530738.html#mpos=25|cd","https://www.cdiscount.com/pdt2/7/3/8/1/300x300/ace4711474530738/rw/pc-portable-gamer-acer-nitro-v-15-anv15-52-55u9.jpg","Boostez votre expérience de jeu avec le Nitro V 15 dans sa version survitaminée. Doté d’un Intel Core i5-13420H et d’une RTX 5060, ce modèle vous propulse dans une nouvelle dimension de fluidité et de réalisme. Son écran 15,6' FHD IPS 165Hz sublime chaque détail, tandis que les 16 Go de RAM et le SSD 512 Go garantissent une réactivité à toute épreuve. Avec Windows 11, profitez d’un environnement optimisé pour le gaming et la productivité.","wiwiwi • publié le","3,0","Bon dans l'ensemble mais...","Si votre objectif d'utilisation est le gaming, vous risquerez d'être frustré par des freezes parfois incessants par période selon le jeu auquel vous jouez. Parfois, des freezes surviennent même lors d'utilisation hors gaming. Après 4 mois d'utilisation, je n'ai toujours pas réglé le soucis, et ne sait toujours pas d'où cela provient, même si je soupçonne que le problème vient du processeur d'une manière ou d'une autre. En revanche si on fait abstraction de cet unique (gros) soucis, c'est un bon pc, offrant de bonnes performances pour son prix tout à fait raisonnable.",""
